Decision,Neighbourhood,Cooking,Room_type,Accommodates,Bath,Bath_shared,No_review,Price,Bedrooms,Essentials,Parking,Property_type2,Instant_bookable,Beds,Host_response_time
0,28804,1,Entire home/apt,4,1,0,0,5.25749537202778,1,4,1,Entire guest suite,f,4,within an hour
1,28704,0,Entire home/apt,5,2,0,0,5.29831736654804,3,5,1,Entire residential home,f,3,within an hour
1,28801,5,Entire home/apt,6,2,0,0,6.17586727010576,2,5,1,Private small room,t,3,within an hour
0,28801,5,Shared room,1,1,1,0,5.52146091786225,1,5,1,Share small room,f,0,
0,28806,5,Entire home/apt,5,1.5,0,0,6.24027584517077,2,5,1,Entire residential home,f,5,within an hour
1,28806,4,Entire home/apt,2,1,0,0,4.44265125649032,1,5,1,Entire guest suite,f,1,within an hour
0,28801,2,Entire home/apt,4,1,0,0,6.02344759296103,1,2,0,Entire rental unit,t,2,within an hour
1,28805,2,Entire home/apt,2,1,0,0,4.59511985013459,1,4,1,Entire guest suite,f,1,within a day
1,28806,0,Private room,2,1,0,0,3.29583686600433,1,2,1,Private small room,t,0,within an hour
1,28805,5,Entire home/apt,6,3,0,0,6.05208916892442,3,5,1,Entire residential home,t,3,within an hour
1,28804,1,Entire home/apt,2,1,0,0,5.25749537202778,1,4,1,Entire guest suite,f,1,within an hour
0,28803,3,Private room,5,1,0,0,4.97673374242057,2,5,1,Private room in house,f,3,
1,28806,5,Entire home/apt,6,2,0,0,5.7268477475872,3,5,1,Entire residential home,t,4,within an hour
1,28805,5,Entire home/apt,4,1,0,0,4.43081679884331,2,5,1,Entire residential home,t,3,within an hour
0,28806,3,Entire home/apt,2,1,0,0,4.17438726989564,1,4,1,Other,t,1,within an hour
1,28804,5,Entire home/apt,4,1,0,0,4.97673374242057,1,5,1,Entire residential home,t,2,within an hour
0,28704,5,Entire home/apt,10,1.5,0,0,5.50533153593236,3,5,1,Private small room,t,8,within a few hours
1,28804,5,Entire home/apt,10,4,0,0,6.54391184556479,4,3,1,Entire residential home,t,6,within an hour
0,28804,4,Entire home/apt,8,3,0,0,5.68697535633982,4,5,1,Entire house,t,5,within an hour
1,28801,5,Entire home/apt,6,2,0,0,5.9427993751267,2,5,1,Private small room,t,3,within an hour
1,28806,0,Entire home/apt,16,1,0,0,6.39692965521615,5,2,1,Other,f,0,within an hour
0,28704,5,Entire home/apt,6,1,0,0,4.46590811865458,3,5,1,Entire house,f,3,
1,28803,4,Entire home/apt,4,1,0,0,4.93447393313069,2,5,1,Entire rental unit,f,2,within a few hours
0,28801,2,Entire home/apt,4,1,0,0,5.92692602597041,1,2,0,Entire apartment,t,2,within an hour
1,28804,5,Entire home/apt,13,2,0,0,5.8348107370626,4,5,1,Entire residential home,t,5,within an hour
1,28806,5,Entire home/apt,6,2.5,0,0,5.78382518232974,3,5,1,Entire residential home,f,3,within an hour
1,28803,1,Entire home/apt,2,1,0,0,4.78749174278205,1,4,1,Other,t,1,within an hour
0,28804,5,Entire home/apt,6,2,0,0,5.41610040220442,3,5,1,Entire house,t,3,
0,28806,4,Entire home/apt,2,1,0,0,3.91202300542815,1,5,1,Entire rental unit,f,1,within a few hours
0,28801,4,Entire home/apt,2,1,0,0,4.52178857704904,1,5,1,Entire apartment,f,2,within a day
1,28806,4,Entire home/apt,10,3,0,0,5.64897423816121,4,5,1,Entire residential home,t,4,within an hour
1,28805,4,Entire home/apt,2,1,0,0,4.66343909411207,1,5,1,Entire guest suite,t,1,within an hour
0,28715,5,Entire home/apt,4,1,0,0,5.04985600724954,1,5,1,Entire guest suite,f,1,
1,28801,5,Entire home/apt,6,2,0,0,5.52942908751142,2,5,1,Private small room,t,2,within an hour
0,28704,5,Entire home/apt,8,2,0,0,5.78382518232974,4,5,1,Entire residential home,f,5,
1,28805,4,Entire home/apt,2,1,0,0,4.90527477843843,1,5,1,Entire guesthouse,f,0,within an hour
1,28806,2,Entire home/apt,5,1,0,0,4.77912349311153,1,5,1,Private small room,f,3,within an hour
1,28803,5,Entire home/apt,3,1,0,0,4.45434729625351,2,5,1,Entire apartment,t,2,within an hour
1,28704,3,Private room,2,1,0,0,4.31748811353631,1,5,1,Private room in house,t,1,within an hour
1,28803,5,Entire home/apt,8,2,0,1,5.44673737166631,3,5,1,Entire house,t,3,within an hour
0,28804,5,Entire home/apt,16,4,0,0,6.18620862390049,6,5,1,Entire house,f,7,within an hour
1,28806,2,Entire home/apt,4,1,0,0,4.45434729625351,2,3,1,Entire guesthouse,t,2,within an hour
1,28801,0,Hotel room,2,1,0,0,5.5834963087817,1,4,1,Other,t,1,within an hour
1,28804,5,Entire home/apt,4,2.5,0,0,5.26785815906333,2,5,1,Entire house,t,2,within an hour
1,28806,5,Entire home/apt,4,1.5,0,0,5.14749447681345,2,5,1,Entire residential home,f,2,within an hour
1,28806,5,Entire home/apt,7,2,0,0,4.94875989037817,3,5,1,Entire residential home,t,4,
0,28806,1,Private room,2,1,1,0,3.80666248977032,1,3,0,Private room in house,f,1,
0,28806,0,Private room,6,1,0,0,4.97673374242057,1,4,1,Private room in residential home,f,3,within a day
1,28801,3,Entire home/apt,2,1,0,0,4.7361984483945,1,5,1,Entire apartment,t,1,within an hour
0,28801,4,Entire home/apt,2,1,0,0,5.41610040220442,1,5,1,Entire guest suite,f,1,within an hour
0,28704,5,Private room,2,1,0,0,3.91202300542815,1,5,1,Private small room,f,1,within an hour
1,28805,3,Entire home/apt,11,3,0,0,6.35088571671474,5,2,1,Entire house,t,6,within an hour
0,28805,5,Entire home/apt,4,1,0,0,4.43081679884331,2,5,1,Entire residential home,t,3,within an hour
1,28704,1,Private room,2,1,0,0,4.18965474202643,1,5,1,Private room in residential home,f,1,within an hour
1,28805,5,Private room,2,1,0,0,4.63472898822964,1,5,1,Private room in house,f,1,within an hour
0,28805,1,Entire home/apt,2,1,0,0,4.0943445622221,2,5,1,Entire apartment,t,1,
0,28801,4,Entire home/apt,2,1,0,0,5.78382518232974,1,3,0,Entire apartment,t,1,within an hour
1,28805,3,Private room,6,1,0,0,4.39444915467244,1,5,1,Private room in house,t,5,within an hour
0,28803,5,Entire home/apt,6,2,0,0,4.49980967033027,3,5,1,Private small room,f,4,within an hour
0,28806,5,Private room,2,1,0,0,4.26267987704132,1,5,1,Private room in house,f,1,within an hour
1,28805,3,Private room,4,1,0,0,4.35670882668959,2,5,1,Private room in house,t,2,within an hour
1,28803,2,Entire home/apt,16,5,0,1,6.83733281468559,8,4,1,Entire residential home,t,15,within an hour
1,28804,4,Entire home/apt,4,1,0,0,3.85014760171006,1,5,1,Entire guest suite,t,2,within an hour
1,28732,4,Entire home/apt,16,4.5,0,0,6.4118182677099,6,4,1,Entire house,t,11,within an hour
1,28804,1,Entire home/apt,4,1,0,0,5.3082676974012,1,4,1,Entire guest suite,f,3,within an hour
1,28803,5,Entire home/apt,14,2,0,0,4.83628190695148,3,5,1,Entire residential home,t,9,within an hour
0,28806,5,Entire home/apt,2,1,0,0,4.39444915467244,1,5,1,Entire rental unit,t,1,within an hour
1,28806,3,Entire home/apt,3,1,0,0,4.85203026391962,1,5,1,Entire rental unit,f,1,within an hour
1,28806,5,Entire home/apt,10,2,0,0,5.61677109766657,4,4,1,Private small room,t,6,within an hour
1,28801,1,Entire home/apt,4,1,0,0,5.22035582507832,1,4,1,Entire house,t,1,within an hour
1,28801,3,Private room,2,1,0,0,5.58724865840025,1,5,1,Private small room,t,1,within an hour
1,28803,3,Entire home/apt,2,1,0,0,4.24849524204936,1,5,1,Entire guest suite,t,1,within an hour
1,28801,3,Entire home/apt,2,1,0,0,4.79579054559674,1,5,1,Entire rental unit,t,1,within an hour
1,28806,5,Entire home/apt,10,3,0,0,5.73334127689775,4,5,1,Entire house,t,5,within an hour
1,28801,4,Entire home/apt,6,2,0,0,5.78074351579233,2,4,1,Private small room,t,3,within an hour
1,28805,2,Entire home/apt,2,1,0,0,4.38202663467388,1,5,1,Entire rental unit,t,1,within an hour
0,28801,5,Entire home/apt,6,2,0,0,5.10594547390058,2,5,1,Entire residential home,f,3,within an hour
0,28801,4,Private room,4,1,1,0,4.0943445622221,2,5,1,Private small room,f,2,within a day
1,28805,4,Private room,2,1.5,0,0,5.03043792139244,1,5,1,Private room in house,f,1,within an hour
1,28704,1,Entire home/apt,4,1,0,0,4.39444915467244,1,4,1,Entire guesthouse,t,1,within an hour
1,28805,5,Entire home/apt,9,3.5,0,0,5.51745289646471,4,5,1,Entire house,f,5,within an hour
1,28806,2,Private room,2,1,0,0,4.27666611901606,1,5,1,Private room in residential home,f,1,within an hour
1,28806,4,Entire home/apt,4,1,0,0,4.7361984483945,1,5,1,Other,f,2,within a day
1,28801,4,Entire home/apt,4,2,0,0,5.9427993751267,2,4,1,Private small room,t,2,within an hour
0,28806,5,Entire home/apt,8,2.5,0,0,5.54126354515843,3,5,1,Entire residential home,t,3,within an hour
1,28801,0,Hotel room,2,1,0,0,5.62762111369064,1,4,1,Other,t,1,within a few hours
0,28806,5,Private room,2,1,1,0,3.91202300542815,2,5,1,Private room in house,t,2,within an hour
1,28801,5,Entire home/apt,12,3,0,0,6.13988455222626,2,5,1,Entire house,t,6,within an hour
1,28803,5,Entire home/apt,10,2,0,0,5.13579843705026,3,5,1,Entire residential home,t,7,within an hour
0,28805,5,Entire home/apt,4,1,0,0,4.62497281328427,2,5,1,Private small room,f,2,within an hour
1,28801,4,Entire home/apt,2,1,0,0,5.96614673912369,1,2,0,Entire apartment,t,1,within an hour
1,28806,4,Entire home/apt,4,1,0,0,5.01063529409626,1,5,1,Entire guest suite,f,1,within a day
0,28806,5,Private room,2,1,1,0,3.63758615972639,1,5,1,Private room in house,t,1,within an hour
0,28803,4,Entire home/apt,2,1,0,0,4.27666611901606,1,5,1,Entire guesthouse,t,2,within an hour
1,28715,5,Entire home/apt,6,1,0,0,5.52942908751142,3,5,1,Entire house,t,2,within an hour
1,28801,5,Entire home/apt,8,3,0,0,6.23244801655052,3,5,1,Private small room,t,4,within an hour
0,28801,5,Entire home/apt,5,1,0,0,5.42053499927229,2,5,1,Entire residential home,f,3,within an hour
1,28804,5,Entire home/apt,4,2,0,0,4.85981240436167,2,5,1,Entire house,t,3,within an hour
0,28801,4,Private room,3,1,0,0,4.53259949315326,2,5,1,Private room in residential home,f,2,
1,28805,2,Private room,5,1,0,0,3.85014760171006,1,5,1,Private room in house,t,1,within an hour
1,28801,1,Entire home/apt,4,1,0,0,5.57215403217776,2,4,1,Entire apartment,t,2,within an hour
1,28804,5,Entire home/apt,4,1,0,0,4.48863636973214,1,5,1,Entire rental unit,t,2,within an hour
0,28801,5,Entire home/apt,2,1.5,0,0,4.20469261939097,3,5,1,Entire house,f,1,within an hour
1,28715,5,Private room,2,1,1,0,3.71357206670431,1,5,1,Private room in house,t,1,within an hour
1,28805,1,Entire home/apt,10,4.5,0,0,5.87773578177964,3,4,1,Private small room,f,5,within an hour
1,28801,3,Private room,2,1,0,1,5.46383180502561,1,5,1,Private small room,f,1,within a few hours
1,28801,0,Private room,2,1,0,0,5.63121178182137,1,4,1,Private small room,t,1,within an hour
1,28704,5,Entire home/apt,7,2,0,0,5.4553211153577,3,5,1,Entire house,t,4,within an hour
0,28805,5,Entire home/apt,3,1,0,1,4.91265488573605,1,5,1,Entire house,t,1,within a day
1,28806,5,Entire home/apt,8,3,0,0,5.65599181081985,4,5,1,Entire house,t,4,
0,28806,5,Entire home/apt,2,1,0,0,4.14313472639153,1,5,1,Entire guest suite,f,2,within a day
1,28732,5,Entire home/apt,6,1.5,0,0,4.8283137373023,4,5,1,Entire house,t,9,within an hour
1,28704,0,Entire home/apt,10,2.5,0,0,6.01615715969835,4,4,1,Entire house,f,4,within an hour
0,28704,5,Entire home/apt,8,2.5,0,0,5.59842195899838,4,5,1,Entire residential home,f,4,within an hour
1,28801,4,Private room,2,1,1,0,4.38202663467388,1,4,1,Private room in residential home,t,1,within an hour
0,28801,5,Entire home/apt,7,2.5,0,0,5.29330482472449,3,5,1,Entire house,t,4,within an hour
1,28803,5,Entire home/apt,8,2,0,0,5.01063529409626,3,5,1,Entire residential home,t,3,within an hour
0,28801,0,Private room,2,1,0,0,5.01063529409626,1,4,1,Private small room,t,1,within an hour
0,28806,5,Entire home/apt,4,1,0,0,5.04985600724954,2,5,1,Entire house,t,2,within a few hours
1,28704,2,Private room,2,1,0,0,4.38202663467388,1,5,1,Private small room,t,1,within an hour
0,28806,5,Entire home/apt,4,1,0,0,5.05624580534831,1,5,1,Entire residential home,t,1,within an hour
0,28801,2,Private room,11,2,1,1,4.97673374242057,7,3,1,Private small room,f,7,within a few hours
0,28804,4,Entire home/apt,3,1,0,0,5.44673737166631,1,5,1,Entire guest suite,f,1,
1,28806,5,Entire home/apt,3,1,0,0,5.4380793089232,1,5,1,Entire apartment,f,3,within an hour
0,28704,5,Entire home/apt,6,2,0,0,5.18738580584075,3,5,1,Entire house,t,4,within an hour
1,28801,0,Entire home/apt,4,1,0,0,5.01063529409626,2,4,1,Entire guest suite,t,2,within an hour
0,28801,1,Entire home/apt,4,1,0,0,5.29831736654804,2,5,1,Entire house,t,3,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.15329159449778,2,5,1,Private small room,f,2,within an hour
1,28806,1,Entire home/apt,2,1,0,0,4.52178857704904,1,4,1,Other,t,2,within an hour
0,28804,5,Entire home/apt,2,1,0,0,4.49980967033027,1,5,1,Entire guest suite,f,1,within an hour
1,28806,0,Entire home/apt,4,1,0,0,4.83628190695148,2,4,1,Private small room,t,2,within an hour
1,28806,5,Entire home/apt,5,1,0,0,5.19295685089021,2,5,1,Entire residential home,f,2,within an hour
1,28806,5,Entire home/apt,4,2,0,0,5.31320597904179,2,5,1,Entire residential home,f,2,within an hour
1,28803,5,Entire home/apt,6,2,0,0,5.14749447681345,2,5,1,Private small room,t,3,within an hour
1,28806,0,Entire home/apt,2,1,0,0,4.969813299576,1,5,1,Entire rental unit,t,1,within an hour
1,28801,3,Private room,4,1,1,0,5.44673737166631,2,5,1,Private small room,f,2,within an hour
0,28704,5,Entire home/apt,6,0,0,0,4.90527477843843,2,5,1,Private small room,t,2,within an hour
1,28801,1,Entire home/apt,4,1,0,0,5.33271879326537,1,4,1,Private small room,t,1,within an hour
1,28804,3,Entire home/apt,2,1,0,0,5.24702407216049,1,5,1,Entire guest suite,t,1,within an hour
0,28806,5,Entire home/apt,4,2,0,0,5.03695260241363,2,5,1,Entire residential home,f,2,within an hour
0,28804,4,Entire home/apt,4,1,0,0,5.01727983681492,1,5,1,Entire guest suite,t,2,within an hour
1,28704,2,Private room,2,1,0,0,4.38202663467388,1,5,1,Private small room,t,1,within an hour
1,28806,1,Entire home/apt,16,4,0,0,6.24027584517077,6,5,1,Entire residential home,t,6,within an hour
1,28805,5,Entire home/apt,4,2.5,0,1,5.63478960316925,2,5,1,Private small room,t,2,within an hour
1,28805,5,Entire home/apt,6,2,0,1,5.32300997913841,3,5,1,Entire house,t,3,within an hour
0,28806,5,Entire home/apt,14,3,0,0,5.90263333340137,3,4,1,Entire residential home,f,6,
1,28801,1,Entire home/apt,4,1.5,0,0,5.35185813347607,2,4,1,Entire rental unit,f,2,within an hour
1,28803,2,Entire home/apt,6,2,0,0,5.41610040220442,3,5,1,Private small room,t,4,within an hour
1,28804,5,Entire home/apt,4,1,0,0,4.8283137373023,2,5,1,Entire residential home,f,2,
1,28704,5,Entire home/apt,11,3,0,0,6.05443934626937,4,5,1,Entire residential home,t,7,within an hour
1,28803,5,Entire home/apt,8,2,0,0,5.37527840768417,3,5,1,Entire house,f,4,within an hour
0,28804,5,Entire home/apt,2,1,0,0,5.63478960316925,1,5,1,Private small room,t,1,within an hour
1,28801,1,Private room,2,1,0,0,5.00394630594546,1,5,1,Private small room,t,1,within an hour
1,28801,1,Entire home/apt,2,1,0,0,5.32300997913841,1,4,1,Entire rental unit,t,1,within an hour
1,28801,4,Entire home/apt,3,1,0,0,4.47733681447821,1,5,1,Entire apartment,f,1,within an hour
0,28805,3,Private room,2,1,0,0,3.71357206670431,1,4,1,Private room in house,f,1,within an hour
0,28803,0,Private room,2,1,0,0,5.01063529409626,1,5,1,Private small room,f,1,
0,28801,5,Entire home/apt,6,2,0,0,5.01063529409626,3,5,1,Entire residential home,f,3,within a few hours
1,28803,3,Entire home/apt,2,1,0,0,4.4188406077966,1,5,1,Entire guesthouse,t,1,within an hour
1,28803,5,Entire home/apt,16,4,0,0,6.35437004079735,4,5,1,Entire residential home,t,8,within an hour
0,28806,5,Entire home/apt,7,2.5,0,0,4.89783979995091,2,5,1,Entire house,f,2,within a few hours
1,28806,4,Entire home/apt,6,1,0,0,5.17048399503815,2,5,1,Entire house,t,2,within an hour
1,28704,5,Entire home/apt,2,1.5,0,0,5.36597601502185,1,5,1,Private small room,t,1,within an hour
0,28704,5,Entire home/apt,8,2,0,0,5.85793315448346,4,5,1,Entire residential home,t,5,within an hour
1,28805,5,Entire home/apt,4,1,0,0,4.36944785246702,2,5,1,Entire house,t,3,within an hour
1,28801,1,Shared room,1,1,1,0,3.55534806148941,1,5,0,Share small room,t,1,within an hour
1,28803,5,Entire home/apt,16,4,0,0,6.35437004079735,4,5,1,Entire residential home,t,8,within an hour
1,28806,4,Entire home/apt,2,1,0,0,4.64439089914137,1,5,1,Entire rental unit,t,1,within an hour
1,28801,2,Private room,2,1,0,0,4.77912349311153,1,5,1,Private small room,t,1,within an hour
0,28806,4,Entire home/apt,3,1,0,0,3.78418963391826,1,5,1,Entire apartment,f,1,within a few hours
1,28806,4,Entire home/apt,4,1,0,0,4.86753445045558,1,5,1,Entire guest suite,f,2,within an hour
1,28803,5,Entire home/apt,4,2,0,0,4.97673374242057,2,5,1,Entire residential home,t,2,within an hour
1,28715,5,Entire home/apt,4,2,0,0,5.24702407216049,3,5,1,Entire residential home,f,3,within an hour
1,28804,1,Entire home/apt,8,2,0,0,5.63121178182137,3,4,1,Entire residential home,t,6,within an hour
0,28804,2,Entire home/apt,2,1,0,0,4.47733681447821,1,5,1,Entire guesthouse,t,1,within an hour
0,28805,5,Entire home/apt,4,1,0,0,4.86753445045558,2,5,1,Private small room,f,2,within an hour
1,28805,4,Entire home/apt,3,1,0,0,4.35670882668959,1,5,1,Entire guest suite,t,2,
0,28801,4,Entire home/apt,2,1,0,0,4.86753445045558,1,5,1,Entire guest suite,t,1,
1,28803,1,Private room,2,1,0,0,3.8286413964891,1,5,1,Private room in house,f,1,within an hour
0,28715,5,Entire home/apt,12,2,0,0,5.35185813347607,4,5,1,Entire house,t,6,within an hour
0,28715,1,Entire home/apt,4,2,0,0,4.86753445045558,2,4,1,Entire apartment,f,2,within an hour
0,28805,0,Entire home/apt,4,1,0,0,4.51085950651685,2,4,1,Entire house,f,2,within a day
1,28804,3,Entire home/apt,2,1,0,0,4.45434729625351,1,5,1,Entire apartment,f,1,within an hour
1,28805,1,Entire home/apt,2,1,0,0,5.00394630594546,1,4,1,Entire house,f,1,within a day
0,28704,4,Entire home/apt,2,1,0,0,5.12989871492307,1,5,1,Private small room,t,1,
0,28732,5,Entire home/apt,16,5.5,0,0,7.56941179245071,8,5,1,Entire house,f,12,within an hour
0,28803,3,Entire home/apt,2,1,0,0,4.74493212836325,1,5,1,Entire guest suite,t,0,within an hour
0,28806,5,Private room,2,1,1,0,4.38202663467388,1,5,1,Private room in residential home,f,1,within an hour
1,28801,2,Entire home/apt,2,1,0,0,4.54329478227,1,5,1,Entire house,t,1,within an hour
1,28804,5,Entire home/apt,2,1,0,0,4.49980967033027,1,5,1,Entire residential home,t,1,within an hour
0,28806,4,Entire home/apt,2,1,0,0,4.86753445045558,1,5,1,Entire guest suite,f,1,
1,28803,5,Entire home/apt,12,2.5,0,0,5.8171111599632,4,5,1,Entire residential home,t,5,within an hour
1,28803,4,Private room,2,1,0,0,4.65396035015752,1,5,1,Private room in house,f,1,within an hour
0,28804,5,Entire home/apt,5,1,0,0,4.89783979995091,2,5,1,Private small room,f,2,within an hour
1,28715,5,Entire home/apt,4,2,0,0,5.2040066870768,3,5,1,Entire residential home,f,3,within an hour
0,28801,0,Entire home/apt,2,1,0,0,4.60517018598809,1,4,1,Entire guest suite,f,1,within an hour
0,28805,5,Entire home/apt,4,1,0,0,4.90527477843843,2,5,1,Private small room,f,2,within an hour
1,28801,4,Entire home/apt,4,1,0,0,4.65396035015752,1,5,1,Entire house,t,1,within an hour
1,28801,2,Entire home/apt,2,1,0,0,4.52178857704904,1,5,1,Entire guest suite,t,1,within an hour
1,28715,5,Entire home/apt,6,2,0,0,5.29831736654804,3,5,1,Private small room,t,4,within an hour
1,28803,5,Entire home/apt,6,2.5,0,0,5.0998664278242,3,5,1,Entire residential home,t,4,within an hour
1,28806,4,Entire home/apt,2,1,0,0,5.04342511691925,1,5,1,Entire guest suite,t,1,within an hour
0,28806,5,Entire home/apt,9,2,0,0,4.70048036579242,4,5,1,Entire house,f,6,within an hour
1,28806,5,Entire home/apt,6,2,0,0,5.95583736946483,3,5,1,Entire house,t,4,within an hour
1,28803,1,Entire home/apt,6,1,0,0,5.51342874616498,2,4,1,Entire house,t,2,within an hour
1,28805,5,Entire home/apt,4,2,0,0,5.39362754635236,2,5,1,Entire house,t,2,within an hour
1,28804,5,Entire home/apt,4,1,0,0,4.48863636973214,2,5,1,Private small room,t,2,
1,28801,4,Entire home/apt,3,1,0,0,4.88280192258637,1,5,1,Entire rental unit,t,1,within an hour
0,28804,5,Entire home/apt,6,2,0,0,5.85793315448346,3,5,1,Entire residential home,t,3,within an hour
1,28806,5,Entire home/apt,6,1,0,0,5.22035582507832,2,5,1,Private small room,t,3,within an hour
0,28803,5,Entire home/apt,4,1.5,0,0,3.91202300542815,2,5,1,Entire house,f,2,within a few hours
0,28803,5,Entire home/apt,2,1,0,0,3.91202300542815,1,3,1,Entire apartment,f,0,within an hour
1,28806,3,Entire home/apt,2,1,0,0,4.83628190695148,1,5,1,Entire apartment,t,0,
